gamelength,totalgoldblue,earlygoldblue,midgoldblue,lategoldblue,totalgoldred,earlygoldred,midgoldred,lategoldred,earlygolddiff,midgolddiff,lategolddiff,bKills,bTowers,bInhibs,bDragons,bBarons,bHeralds,rKills,rTowers,rInhibs,rDragons,rBarons,rHeralds,bluewin,Year,League_CBLoL,League_CLS,League_EULCS,League_IEM,League_LCK,League_LCL,League_LJL,League_LLN,League_LMS,League_MSI,League_NALCS,League_OPL,League_RR,League_TCL,League_WC,Season_Spring,Season_Summer,Type_International,Type_Playoffs,Type_Promotion,Type_Regional,Type_Season
40,79207,8270,29909,58599,63485,8695,28844,52083,-425,1065,6517,46,11,3,3,1,0,18,2,0,0,0,0,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,73694,8595,30209,55878,57023,8391,26947,47269,205,3262,8609,38,10,2,3,1,0,12,1,0,0,0,0,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,51831,6019,21147,41755,42118,5485,19915,33920,535,1233,7835,28,9,2,3,0,0,2,1,0,0,0,0,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,56492,6944,26036,44490,66389,7318,26320,52008,-374,-285,-7518,20,2,0,1,0,0,42,11,2,3,1,0,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47,77874,9975,34187,61414,85514,10109,37134,63180,-134,-2948,-1766,26,4,0,0,0,0,24,11,3,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,86905,10102,37245,70352,75032,10276,34930,59973,-173,2315,10379,32,10,3,3,2,0,24,2,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,64540,7171,26680,49348,51808,6818,24545,43251,353,2135,6097,44,11,3,3,1,0,12,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,68461,7320,25382,49364,53402,6938,23300,42527,383,2082,6837,32,11,2,2,1,0,10,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,71352,9885,32189,57418,75359,10863,36746,65425,-978,-4557,-8007,16,1,0,1,2,0,30,11,8,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,72743,10195,36189,60309,84645,10723,37180,69272,-528,-991,-8963,20,3,0,1,0,0,34,11,4,5,3,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,77192,8293,33530,63857,63916,8797,29931,50630,-503,3599,13227,50,11,3,4,1,0,32,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,71969,8463,30417,56012,64580,8560,31656,53959,-98,-1240,2054,38,10,1,3,2,0,22,4,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,59163,8268,26212,48289,43317,7031,22452,37465,1236,3760,10824,28,11,3,3,1,0,4,1,0,0,0,1,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,53190,7299,24206,43199,66367,7373,26220,51008,-75,-2014,-7809,20,1,0,1,0,0,46,11,3,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,60889,7279,25660,48078,46702,6760,21397,39005,519,4263,9074,26,10,2,2,2,1,8,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,83835,10982,35728,66275,70186,9784,34118,58413,1198,1609,7862,28,11,3,5,3,0,8,3,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,67254,8868,29660,54751,59826,9236,30606,51853,-368,-945,2898,32,10,2,4,1,0,14,2,0,0,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,68519,9951,33032,57850,76447,10261,34555,63093,-310,-1524,-5243,14,2,0,0,0,0,26,9,1,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,51052,7731,25054,44741,64946,7262,27545,50259,469,-2492,-5519,10,2,0,1,1,0,40,10,2,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,75735,8607,30032,61579,66944,8664,32742,55749,-57,-2710,5830,58,10,2,3,1,0,36,3,0,1,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,48564,7482,23367,40451,59422,7671,23721,43148,-190,-354,-2697,4,0,0,2,0,0,18,9,2,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,53164,7221,23951,43370,42274,6751,21877,36704,471,2074,6666,10,8,1,3,0,0,2,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,63770,8793,28816,48839,77144,8656,29316,58727,137,-501,-9887,16,1,0,0,0,0,42,11,4,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,62209,8585,28744,51083,76649,9076,29712,60808,-491,-968,-9725,14,2,0,0,0,0,38,11,4,5,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
68,121134,16488,58618,99828,119590,16927,53511,100285,-439,5107,-457,40,11,6,8,2,0,42,6,2,0,2,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,68206,8735,29135,54811,58666,8803,27961,49757,-69,1173,5055,34,8,1,3,2,0,28,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,70967,8825,29624,57434,58334,8428,28909,48694,397,715,8740,28,10,2,3,1,0,4,1,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,64846,7955,26557,49761,52481,6905,24534,44533,1051,2023,5227,26,10,2,2,2,0,12,3,0,1,0,1,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,53460,7282,26102,44367,68622,7613,26367,49801,-331,-265,-5434,16,3,0,1,0,0,40,10,2,2,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,54837,5737,21556,44567,38553,5357,18147,31804,380,3409,12763,32,11,3,2,1,1,12,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,64261,6932,23561,49183,50093,7140,22261,40608,-208,1300,8575,32,11,3,3,2,1,12,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,39002,5472,19080,33993,55279,5610,20530,42319,-137,-1450,-8326,12,0,0,0,0,0,42,10,1,1,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,85002,10150,34431,61914,69708,10607,33962,55834,-458,469,6080,26,11,3,3,2,1,12,2,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,42852,7134,22372,36915,59206,7349,26221,48589,-215,-3849,-11674,12,0,0,0,0,0,36,11,3,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,65811,8672,31138,52348,67454,8567,27379,49767,104,3759,2582,18,7,1,2,0,0,32,9,2,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,72150,8827,32099,57623,60390,8365,27928,47796,462,4171,9827,52,8,1,3,2,0,16,4,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,70932,8603,28300,53912,57126,8981,28890,46757,-378,-590,7156,28,11,4,2,2,0,4,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,60101,8573,28370,47989,66717,8748,29344,53576,-175,-974,-5586,16,2,0,0,1,0,26,7,1,4,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,49858,6918,22466,42352,59206,7493,26068,46112,-575,-3602,-3761,4,2,0,0,0,0,16,9,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,62312,7431,25366,48514,46232,7165,22037,37243,266,3329,11271,32,10,2,1,1,0,0,0,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,64942,7548,27076,46067,51594,6889,23365,40847,659,3712,5219,16,11,3,2,1,0,8,0,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,74745,9084,31600,57362,65456,9098,29263,51780,-13,2337,5582,36,9,1,2,1,0,12,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,61673,7367,25923,49702,49176,7122,25949,41882,245,-25,7820,36,11,3,2,1,0,14,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,73271,8916,31013,53968,69282,8595,30639,58660,321,375,-4692,30,8,1,2,1,0,22,4,0,2,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48,80218,11922,38278,68505,95125,12439,43269,75241,-517,-4992,-6737,26,3,0,0,1,0,48,11,3,5,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,113178,14801,49226,93411,111500,15086,52047,86826,-285,-2821,6585,36,8,3,5,2,0,40,9,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,64086,7605,25129,48113,53119,6940,23359,41143,665,1770,6970,28,11,3,2,1,0,18,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,59872,7540,24969,47360,44945,7182,22994,38575,358,1975,8785,30,10,2,3,1,0,4,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
52,96777,11120,43396,81777,98226,11796,42004,71939,-676,1391,9838,34,11,6,2,2,0,34,9,2,3,1,1,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,78943,10797,34925,61692,63333,9693,31689,54439,1105,3236,7253,20,9,2,4,1,0,10,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,55613,5862,22734,42922,40765,5612,19314,33553,250,3420,9369,32,9,2,3,1,1,10,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,67705,8819,28404,55656,84246,8712,34235,59311,107,-5831,-3654,32,5,2,0,1,0,54,11,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,65951,8700,27998,53513,65210,9246,28456,51176,-545,-458,2337,28,7,1,1,1,0,22,7,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,65009,8556,30840,51415,76605,8851,31787,59769,-295,-947,-8354,26,3,0,2,0,0,38,11,4,2,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,64188,7206,25833,46464,53049,6998,23652,41610,208,2181,4854,34,11,3,4,1,0,16,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,79442,11396,37284,64436,63384,9805,31439,53913,1591,5845,10524,26,11,3,4,1,1,14,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,50632,7480,24058,43461,63058,7989,26234,50354,-509,-2176,-6893,8,2,0,0,1,0,32,9,1,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,70817,10023,34650,59021,84638,10852,35387,66873,-829,-737,-7852,18,2,0,1,0,0,32,9,1,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,63997,7120,25425,48524,52737,7160,23847,43440,-40,1578,5084,14,11,3,4,2,0,12,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,84615,10143,38218,68973,73127,9964,36054,60125,179,2164,8847,32,11,5,3,2,0,16,3,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,61476,8368,26526,50958,69509,8895,31310,56275,-527,-4785,-5317,24,3,0,3,0,0,36,11,3,1,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,72400,8671,31351,61924,59272,8581,28737,48149,91,2614,13774,14,11,6,2,2,0,6,1,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,60181,7542,25702,45348,47955,7798,23596,38615,-256,2106,6733,32,8,1,3,1,0,12,0,0,1,0,1,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,73495,8659,31240,55169,53997,8419,25410,44049,240,5829,11120,32,11,2,4,2,1,8,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,78564,10397,35725,62571,75801,10716,37161,62904,-319,-1436,-334,24,10,2,3,2,0,16,5,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,55936,7396,26495,45405,57437,7676,26328,46582,-279,168,-1177,14,3,0,2,0,1,20,7,1,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,58550,7377,23959,44567,44169,6989,22049,37432,388,1910,7135,16,11,3,2,1,0,0,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,36497,6002,18153,31145,47902,5678,20640,37284,324,-2487,-6139,6,1,0,0,0,0,32,10,2,2,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,87599,11089,40951,70747,79031,12316,36166,65704,-1227,4785,5043,34,10,3,4,1,1,14,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,68434,8703,30934,52391,56479,8260,27055,45834,443,3879,6557,20,11,3,3,2,1,10,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,63938,8469,31040,55461,71713,8561,28709,57996,-92,2331,-2535,26,4,0,1,1,0,24,10,3,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,53981,5925,23324,41624,38435,5522,18319,31426,403,5005,10198,24,9,1,3,1,1,4,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,49723,7317,24145,41673,65876,8182,30648,51066,-864,-6503,-9393,12,1,0,0,0,0,36,11,3,4,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,58435,7319,24207,45267,43965,7030,21925,37031,289,2283,8236,20,11,3,2,1,0,4,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64,107190,14514,52067,86154,119642,15132,54448,98977,-618,-2381,-12824,42,7,0,2,0,0,50,11,4,5,5,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,62707,8288,27597,51648,62680,9250,29443,53086,-962,-1846,-1438,32,9,1,1,2,0,32,5,0,3,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,69340,8785,34264,57883,72506,8491,30995,60774,294,3269,-2891,52,4,0,1,0,0,54,10,3,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,91337,11815,40244,68740,85019,11680,37542,68121,135,2702,620,30,10,2,2,1,0,20,2,0,3,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,67160,7547,26338,47306,53827,7230,25423,43577,317,915,3729,32,11,2,2,1,1,14,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,45233,7287,21776,37386,61396,7259,24209,50000,28,-2433,-12614,8,1,0,0,0,0,24,11,3,3,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,74267,9993,31274,57778,59494,8292,28795,49225,1701,2479,8553,20,11,3,3,2,0,6,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,77794,10539,37203,64970,75200,10174,33160,58361,365,4043,6609,26,8,2,3,1,0,20,4,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,93667,12334,38231,71459,86889,11534,38623,68971,800,-392,2488,44,11,5,2,2,0,36,3,0,4,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,63287,7141,23393,46723,52479,7264,25329,43432,-123,-1936,3292,32,11,4,3,1,0,8,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,53782,6731,24465,43649,67611,7544,24518,49961,-813,-53,-6312,8,4,0,0,0,0,36,11,3,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,72585,8539,30823,55934,62431,9290,30732,51348,-751,91,4586,26,8,1,3,1,0,8,2,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,66722,10179,32347,55700,84696,10559,34654,64289,-380,-2307,-8589,24,3,0,1,0,0,32,11,2,4,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,68108,10897,33222,56133,81111,9845,38132,67320,1052,-4910,-11187,18,3,0,1,0,0,38,11,4,4,3,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,62224,7316,28239,50679,46685,6929,23304,39503,387,4935,11176,36,11,3,3,1,1,8,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,61211,7230,24610,49632,48598,7538,26346,41338,-308,-1736,8294,20,11,3,3,2,0,10,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,85559,11922,40722,69604,90915,11507,39189,74670,415,1533,-5066,40,6,1,3,0,0,52,11,3,2,3,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,57619,8650,28273,48456,71070,8941,32062,59704,-292,-3789,-11249,6,1,0,0,0,0,18,11,5,5,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,93910,11941,41832,73483,86997,13227,41939,71246,-1286,-107,2237,38,9,1,2,2,0,22,4,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,87277,12026,40307,71401,89905,11683,41288,75164,343,-981,-3763,10,7,1,1,2,0,28,9,2,5,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,62928,7370,26640,49492,53321,7051,23378,42622,319,3261,6871,28,10,2,3,1,0,24,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,55460,5564,21161,39801,42323,6126,19800,34725,-561,1362,5076,34,10,2,3,1,0,10,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,50156,5717,20018,41013,33467,5791,16958,29587,-73,3059,11425,42,11,3,2,1,1,6,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,57608,7247,25311,47800,53159,7100,24545,44740,147,766,3061,20,7,1,1,1,0,14,4,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,81359,10774,35056,65459,73045,9737,36015,59269,1037,-960,6190,46,10,4,3,2,0,42,3,0,2,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,47698,7292,23654,40013,59835,6945,23739,41800,347,-85,-1787,2,2,0,1,0,1,34,10,2,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,74133,10415,35172,60640,76904,10295,36772,61717,119,-1600,-1077,14,4,0,0,1,0,20,6,1,5,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,84325,10167,36766,64430,77274,10896,37017,65975,-729,-251,-1545,32,9,1,4,1,0,22,7,1,1,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,54554,7555,26069,45221,64690,7144,26966,50859,411,-898,-5639,22,3,0,1,0,1,32,10,2,3,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,63687,7871,26240,48569,46755,7464,23849,39471,408,2391,9098,44,10,1,3,1,1,14,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,56243,9124,27925,48650,67365,8446,28836,55718,678,-911,-7067,8,3,0,0,0,0,28,9,1,3,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,38100,5813,18113,30796,44359,5999,17708,32601,-186,405,-1805,10,2,0,0,0,0,20,8,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,84837,10351,36488,65160,72701,10147,34091,61089,204,2397,4071,30,11,3,3,2,0,22,5,0,1,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,69960,10013,33891,60319,76009,10350,33238,62092,-336,653,-1774,18,5,0,0,0,0,28,8,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,57681,8333,26097,47584,71098,9235,32545,55970,-902,-6448,-8386,18,0,0,1,0,0,38,11,3,3,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,93650,14583,45603,80074,103261,13142,46970,84707,1440,-1367,-4633,48,10,3,3,2,0,82,9,2,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,95317,14315,46236,82922,97627,12873,41916,77571,1443,4321,5351,38,6,0,2,1,0,34,11,3,4,3,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,59490,7686,25377,43979,47799,7043,23119,40673,643,2257,3306,38,9,2,2,1,0,12,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,80034,10475,37588,66136,80572,10176,35323,64271,299,2265,1866,30,6,0,3,0,0,24,7,2,1,3,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,52214,5913,21403,39828,38446,5804,18280,31242,109,3123,8586,22,11,2,1,1,0,4,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,66995,8971,30521,54852,51642,8564,26380,44054,407,4141,10797,34,10,2,3,2,0,10,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,77586,9817,33084,61076,60023,8633,28095,49226,1184,4989,11851,50,10,3,4,2,1,12,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,87324,11133,36726,66838,74439,9993,34542,60972,1140,2185,5866,28,11,3,5,3,0,22,4,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,71916,8704,28819,59130,57102,9342,29624,50332,-638,-805,8798,38,10,1,2,2,0,10,4,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,71000,8596,31106,57544,67603,8622,31627,56767,-26,-521,777,30,11,4,0,2,0,12,6,1,4,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,91584,12229,40321,74929,81208,13343,42336,68305,-1115,-2015,6624,40,10,4,1,2,1,12,7,0,4,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,64837,7216,26275,49979,50868,7320,24745,43928,-103,1530,6051,32,10,1,3,1,0,12,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,54516,5571,20136,39628,41833,6140,19453,34617,-569,683,5011,36,9,1,0,1,0,8,1,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,62661,7020,25809,47479,53036,7475,25665,43315,-455,144,4164,16,11,3,4,1,0,10,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,76844,8693,33813,55558,60213,8197,29192,49846,496,4621,5712,30,11,3,3,1,1,16,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,83615,11054,39239,70730,91582,11658,41140,75277,-605,-1901,-4547,18,5,0,2,1,0,36,9,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,63296,8567,30097,51935,73902,8763,31140,59600,-196,-1043,-7665,12,2,0,0,0,0,24,10,2,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
